Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD
E0,01-05-2016,Swansea,Liverpool,3,1,H,2,0,H,R East,18,11,9,3,12,13,4,7,2,2,0,1,3.1,3.5,2.4,3.1,3.4,2.3,3.1,3.3,2.2,3,3.4,2.3,3.15,3.56,2.37,3.1,3.1,2.4,3.13,3.5,2.38,46,3.15,3.05,3.56
E0,02-05-2016,Chelsea,Tottenham,2,2,D,0,2,A,M Clattenburg,13,16,5,5,9,20,7,8,3,9,0,0,2.75,3.6,2.63,2.65,3.5,2.6,2.6,3.2,2.6,2.62,3.4,2.6,2.72,3.56,2.69,2.75,3.1,2.7,2.75,3.6,2.63,45,2.75,2.68,3.6
E0,07-05-2016,Aston Villa,Newcastle,0,0,D,0,0,D,R Madley,2,9,0,3,8,13,0,5,1,1,0,0,5.75,4.2,1.65,5.25,3.9,1.6,5,3.9,1.6,5.5,4,1.65,5.39,4.17,1.68,6,3.6,1.62,5.75,4,1.65,48,6,5.45,4.33
E0,07-05-2016,Bournemouth,West Brom,1,1,D,0,1,A,M Clattenburg,12,12,4,4,5,8,5,3,2,1,0,0,1.95,3.6,4.2,1.9,3.4,4,1.9,3.15,4.2,1.95,3.5,4.33,1.96,3.54,4.38,1.91,3.2,4.33,1.93,3.6,4.4,48,1.96,1.92,3.61
E0,07-05-2016,Crystal Palace,Stoke,2,1,H,0,1,A,K Friend,17,12,4,3,8,18,4,3,2,3,0,0,2.05,3.5,3.9,2.05,3.2,3.7,1.85,3.45,4,2.1,3.4,3.8,2.07,3.53,3.93,2.1,3.25,3.6,2.05,3.5,3.9,48,2.11,2.03,3.6
E0,07-05-2016,Leicester,Everton,3,1,H,2,0,H,A Marriner,32,9,8,5,4,12,12,4,0,3,0,0,1.91,4,4,1.83,3.5,4.25,1.9,3.45,3.8,1.9,3.75,4.2,1.91,3.98,4.07,1.91,3.2,4.33,1.87,3.9,4.2,48,1.93,1.87,4
E0,07-05-2016,Norwich,Man United,0,1,A,0,0,D,C Pawson,8,15,2,2,11,10,1,6,1,0,0,0,4.5,3.6,1.91,4.1,3.4,1.87,3.7,3.5,1.9,4.33,3.6,1.91,4.59,3.68,1.88,4.5,3.1,1.91,4.75,3.6,1.87,48,4.75,4.39,3.68
E0,07-05-2016,Sunderland,Chelsea,3,2,H,1,2,A,M Jones,15,9,4,8,11,9,3,3,4,1,0,1,3,3.5,2.45,2.95,3.3,2.35,2.6,3.2,2.6,3,3.5,2.45,3.02,3.55,2.45,3,3.2,2.38,3,3.5,2.45,47,3.02,2.89,3.6
E0,07-05-2016,West Ham,Swansea,1,4,A,0,2,A,M Oliver,25,13,7,6,11,8,13,3,3,0,0,0,1.44,4.75,8,1.45,4.25,6.75,1.47,4,6.6,1.44,4.75,8,1.43,4.96,8.34,1.44,4.33,7,1.44,4.8,8,48,1.47,1.43,4.96
E0,08-05-2016,Liverpool,Watford,2,0,H,1,0,H,L Mason,19,14,5,3,10,15,8,8,1,2,0,0,1.5,4.5,7.5,1.44,4.4,6.75,1.4,4.4,7.3,1.53,4.5,6.5,1.54,4.65,6.48,1.5,4,7,1.5,4.5,7,48,1.54,1.49,4.65
E0,08-05-2016,Man City,Arsenal,2,2,D,1,1,D,A Taylor,14,5,3,2,16,10,7,2,2,1,0,0,2.5,3.6,2.9,2.55,3.4,2.6,2.4,3.2,2.85,2.5,3.5,2.9,2.54,3.53,2.92,2.5,3.1,2.9,2.55,3.5,2.88,48,2.56,2.48,3.6
E0,08-05-2016,Tottenham,Southampton,1,2,A,1,1,D,J Moss,20,10,6,2,8,16,10,2,0,3,0,0,2.05,3.6,3.9,1.91,3.6,3.7,1.9,3.45,3.8,2,3.6,4,2.03,3.71,3.88,1.91,3.4,4,2,3.7,3.9,48,2.05,1.98,3.75
E0,10-05-2016,West Ham,Man United,3,2,H,1,0,H,M Dean,20,3,6,2,6,18,6,2,1,3,0,0,3,3.5,2.45,2.85,3.5,2.4,3,3.2,2.3,3,3.4,2.45,3.01,3.56,2.46,3,3.25,2.4,2.9,3.5,2.5,48,3.1,2.96,3.56
E0,11-05-2016,Liverpool,Chelsea,1,1,D,0,1,A,M Oliver,28,13,9,7,11,12,7,3,3,1,0,0,2,3.8,3.8,1.95,3.5,3.7,1.9,3.45,3.8,1.91,3.6,3.6,2.02,3.86,3.76,1.95,3.5,3.75,2,3.8,3.8,48,2.05,1.97,3.9
E0,11-05-2016,Norwich,Watford,4,2,H,3,1,H,R East,18,12,6,7,8,12,5,1,2,3,0,0,1.83,3.75,4.75,1.75,3.75,4.33,1.8,3.6,4,1.8,3.6,4.33,1.85,3.82,4.6,1.8,3.3,5,1.83,3.75,4.75,47,1.87,1.82,3.81
E0,11-05-2016,Sunderland,Everton,3,0,H,2,0,H,A Taylor,14,17,8,6,15,7,5,5,1,0,0,0,1.75,4,5,1.72,3.5,5,1.55,4,5.4,1.7,3.8,4.75,1.75,4,5.05,1.73,3.5,5,1.75,4,4.8,48,1.8,1.73,4.01
E0,15-05-2016,Arsenal,Aston Villa,4,0,H,1,0,H,M Clattenburg,16,5,7,2,12,6,5,4,0,1,0,0,1.17,9,17,1.16,7,16,1.17,6.5,14,1.15,9,19,1.17,9.35,18,1.14,7.5,19,1.15,9,21,50,1.2,1.15,9.51
E0,15-05-2016,Chelsea,Leicester,1,1,D,0,0,D,C Pawson,17,18,4,5,4,12,7,6,0,0,0,0,2.3,3.75,3.1,2.25,3.6,2.9,2.1,3.3,3.3,2.3,3.75,3,2.33,3.76,3.07,2.3,3.3,3.1,2.3,3.75,3.1,50,2.35,2.28,3.8
E0,15-05-2016,Everton,Norwich,3,0,H,2,0,H,L Mason,15,10,8,2,7,11,4,11,0,0,0,0,1.8,4,4.5,1.75,3.8,4.33,1.85,3.45,4,1.8,4.2,4.2,1.75,4.33,4.58,1.75,3.75,4.5,1.8,3.9,4.6,49,1.85,1.75,4.33
E0,15-05-2016,Newcastle,Tottenham,5,1,H,2,0,H,A Taylor,19,17,10,5,7,6,3,8,1,2,1,0,4.5,4,1.8,4.1,3.7,1.8,4.5,3.5,1.75,4.33,4,1.8,4.54,4.16,1.79,4.5,3.4,1.83,4.6,4,1.75,50,4.6,4.38,4.16
E0,15-05-2016,Southampton,Crystal Palace,4,1,H,1,0,H,M Oliver,18,16,5,4,7,14,2,5,1,2,0,0,1.36,5.5,9,1.33,4.75,9.25,1.4,4.4,7.3,1.33,5.5,9.5,1.34,5.69,9.9,1.36,4.8,8,1.33,5.5,10,50,1.4,1.33,5.69
E0,15-05-2016,Stoke,West Ham,2,1,H,0,1,A,M Jones,7,20,4,7,8,12,4,10,3,1,0,0,3.5,3.6,2.15,3.3,3.4,2.1,2.9,3.3,2.3,3.4,3.75,2.1,3.48,3.82,2.12,3.5,3.1,2.2,3.5,3.8,2.1,50,3.5,3.37,3.83
E0,15-05-2016,Swansea,Man City,1,1,D,1,1,D,M Dean,4,18,1,5,4,19,4,4,1,3,0,0,6,4.75,1.53,5.75,4.5,1.48,7,4,1.45,6.5,4.33,1.53,6.46,4.79,1.52,5.5,4.33,1.53,5.2,4.75,1.53,50,7,6.04,4.8
E0,15-05-2016,Watford,Sunderland,2,2,D,0,1,A,K Friend,21,6,6,4,11,10,7,4,1,0,0,0,2.05,3.75,3.7,2.05,3.3,3.6,2.2,3.3,3.1,2.05,3.75,3.6,2.03,3.8,3.78,1.95,3.75,3.6,2.05,3.75,3.7,50,2.2,2.02,3.8
E0,15-05-2016,West Brom,Liverpool,1,1,D,1,1,D,R Madley,13,7,1,3,11,14,7,5,3,1,0,0,2.4,3.6,3,2.35,3.5,2.75,2.5,3.4,2.6,2.4,3.6,2.9,2.42,3.7,2.97,2.4,3.1,3.1,2.38,3.6,3,50,2.5,2.38,3.7
E0,17-05-2016,Man United,Bournemouth,3,1,H,1,0,H,J Moss,12,7,5,0,9,8,7,1,1,0,0,0,1.67,4.2,5.25,1.67,4,5,1.7,3.7,4.5,1.65,3.8,5.25,1.67,4.13,5.61,1.67,4,4.75,1.67,4.1,5.2,49,1.72,1.66,4.33
